Set,Primary,Alignment,MEID,Artist,Rarity,Precise,NameEN,NameDU,NameSP,NameFN,NameFR,NameGR,NameIT,NameJP,ImageName,Text,Skill,MPs,Mind,Direct,General,Prowess,Body,Corruption,Home,Unique,Secondary,Race,RWMPs,Site,Path,Region,RPath,Playable,GoldRing,GreaterItem,MajorItem,MinorItem,Information,Palantiri,Scroll,Hoard,Gear,Non,Haven,Stage,Strikes,code,codeFR,codeGR,codeSP,codeJP,Specific,fullCode,gccgAlign,gccgSet,normalizedtitle,DCpath,dreamcard,released,erratum,ice_errata,RType_Short,RType_Long,png_path,Northern Waste,Eriador,Wilderland,Mirkwood,Greater Gondor,Gondor,Mordor,Sundering Seas,Great Central Plains,Sun-lands,Harnendor,Bellakar,Sirayn,Bay of Ormal,Uttersouth,Ardor,Dominion of the Seven
METW,Resource,Hero,TW232,DONE CARD,Common,CB2,Tempering Friendship,Tempering Friendship,Fiel Amistad,Ystavyyden Vahvistus,Amitie apaisante,Wahre Freundschaft,Rinsaldare l'Amicizia,"You Qing no""Shao kiRu re""",metw_temperingfriendship.jpg,"+4 to an influence attempt against a faction.  ""They had not been riding very long when up came Gandalf very splendid on a white horse. He had brought a lot of pocket-handkerchiefs, and Bilbo's pipe and tobacco.""-Hob ",-,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,"You Qing no""Shao kiRu re""",-,Tempering Friendship (TW),-,(TW),tempering friendship,Wizards/TemperingFriendship.jpg,0.0,1.0,0.0,-,[-],-,metw_temperingfriendship.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW233,DONE CARD,Common,CA2,Test of Form,Test of Form,Examen de la Forma,Muodon Koetus,Verification d'aspect,Prufung der Form,Esame dell'Aspetto,Xing Tai notesuto,metw_testofform.jpg,"Sage only, and only if a character in his company has a Gold Ring. Play to test a Gold Ring.  ""To Frodo's astonishment and distress the wizard threw it suddenly into the middle of a glowing corner of the fire. Frodo gave a cry and groped for the tongs; but Gandalf held him back.""-LotRI ",Sage,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Xing Tai notesuto,-,Test of Form (TW),-,(TW),test of form,Wizards/TestofForm.jpg,0.0,1.0,0.0,-,[-],-,metw_testofform.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW234,DONE CARD,Common,CA2,Test of Lore,Test of Lore,Examen del Conocimiento,Tiedon Koetus,Verification de connaissance,Prufung des Wissens,Esame di Sapienza,Chuan Cheng notesuto,metw_testoflore.jpg,"Sage only, and only if a character in his company has a Gold Ring. Play to test a Gold Ring; subtract one from the result of the roll (or draw).  ""The moon was shining in a broad silver crescent. He held up the map and the white light shone through it.""-Hob ",Sage,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Chuan Cheng notesuto,-,Test of Lore (TW),-,(TW),test of lore,Wizards/TestofLore.jpg,0.0,1.0,0.0,-,[-],-,metw_testoflore.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW159,DONE CARD,Rare,R,The Arkenstone,The Arkenstone,La Piedra de Arca,Arkkikivi,La Pierre Arken,Der Arkenstein,L'Archepietra,akenShi ,metw_thearkenstone.jpg,"Unique. +3 to bearer's direct influence against Dwarves and Dwarf factions. If held by a Dwarf, The Arkenstone gives 5 Marshaling points and 4 corruption points. The Arkenstone may be tapped to untap a Dwarf character in the same company, but target Dwarf must make a corruption check modified by -2. ",Dwarf,2(5),-,-3.0,-,-,-,24.0,-,unique,Greater Item,Hoard Jewel,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,akenShi ,-,The Arkenstone [H] (TW),[H],(TW),the arkenstone,Wizards/TheArkenstone.jpg,0.0,1.0,1.0,-,[-],-,metw_thearkenstone.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW235,DONE CARD,Uncommon,U,The Cock Crows,The Cock Crows,El Canto del Gallo,Kukko Kiekuu,Chant du coq,Hahnenschrei,Canto del Gallo,Xiong Ji gaShi woGao geru,metw_thecockcrows.jpg,"Cancels a Troll attack. Alternatively, if Gates of Morning is in play, it forces the discard of one hazard permanent-event.  ""...a cock crowed. Shrill and clear he crowed...welcoming only the morning that in the sky far above the shadows of death was coming with the dawn.""-LotRV ",-,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Xiong Ji gaShi woGao geru,-,The Cock Crows (TW),-,(TW),the cock crows,Wizards/TheCockCrows.jpg,0.0,1.0,0.0,-,[-],-,metw_thecockcrows.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW236,DONE CARD,Uncommon,U,The Evenstar,The Evenstar,La Estrella del Atardecer,Iltatahti,L'Etoile du Soir,Der Abendstern,La Stella del Vespro,"Xi Xing "",""yuudutsu",metw_theevenstar.jpg,"Environment. The prowess of one Elf is modified by +1 until the end of the turn. Additionally, if Gates of Morning is in play, the prowess of each Elf is modified by +1 (until the end of turn); and, you may choose: one Wilderness [w] to treat as a Border-land [b] or one Border-land [b] to treat as a Free-domain [f]. Cannot be duplicated. ",-,-,-,-,-,-1.0,-,-,-,-,Short-event,Environment,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,"Xi Xing "",""yuudutsu",-,The Evenstar (TW),-,(TW),the evenstar,Wizards/TheEvenstar.jpg,0.0,1.0,0.0,-,[-],-,metw_theevenstar.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW105,DONE CARD,Uncommon,U,The Great Eagles,The Great Eagles,La Grandes Aguilas,Suuret Kotkat,Les Grands Aigles,Die grossen Adler,Le Grandi Aquile,"Da Jiu "",""oowashi",metw_thegreateagles.jpg,"Unique. Playable at Eagle's Eyrie if the influence check is greater than 9.  Standard Modifications: none.  ""...the Lord of the Eagles swept down from above, seized him in his talons, and was gone...Back swept the great birds that were with him, and down they came like huge black shadows.""-Hob ",-,3,-,-,-,-,-,-,-,unique,Faction,Eagle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,"Da Jiu "",""oowashi",-,The Great Eagles (TW),-,(TW),the great eagles,Wizards/TheGreatEagles.jpg,0.0,1.0,0.0,-,[-],-,metw_thegreateagles.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW488,DONE CARD,Promo,P,The Iron Crown,The Iron Crown,La Corona de Hierro,(The Iron Crown),Couronne de fer,Die Eiserne Krone,(The Iron Crown),Tie noWang Guan ,metw_theironcrown.jpg,"Unique. Whenever bearer makes an influence check, he must also make a corruption check. If the bearer is not a Hobbit: he receives +1 to body to a maximum of 10; he receives +4 to direct influence; and he may tap The Iron Crown to cancel an attack by Orcs, Trolls, or Men against his company.  ""'If I had this thing now in the deep vaults of this citadel, we should not then shake with dread under his gloom, fearing the worst...""-LotRIII",-,4,-,4.0,-,-,1.0,5.0,-,unique,Greater Item,Treasure,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,Tie noWang Guan ,-,The Iron Crown [H] (TW),[H],(TW),the iron crown,Promo/TheIronCrown.jpg,0.0,1.0,1.0,-,[-],-,metw_theironcrown.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW160,DONE CARD,Rare,R,The Mithril-coat,The Mithril-coat,La Cota de Mithril,Mithrilpaita,La Chemise de Mithril,Mithril-Kettenhemd,La Cotta di Mithril,misurirunoDong Zhao ,metw_themithrilcoat.jpg,"Unique. Armor. +3 to body (to a maximum of 10).  ""The silver corslet shimmered before his eyes like the light upon a rippling sea. ...the gems on it glittered like stars, and the sound of the shaken rings was like the tinkle of rain in a pool.""-LotRII ",-,4,-,-,-,-,3.0,2.0,-,unique,Greater Item,Armor Treasure,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,misurirunoDong Zhao ,-,The Mithril-coat [H] (TW),[H],(TW),the mithril-coat,Wizards/TheMithrilcoat.jpg,0.0,1.0,1.0,-,[-],-,metw_themithrilcoat.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW237,DONE CARD,Uncommon,U,The Old Thrush,The Old Thrush,El Tordo Viejo,Vanha Rastas,La Vieille Grive,Die Alte Drossel,Il Vecchio Tordo,Nian Lao itatsugumi,metw_theoldthrush.jpg,"-3 to the prowess and body of a non-Nazgul attack with a normal prowess of 13 or more. Cannot be duplicated on a given attack.  ""Suddenly out of the dark something fluttered to his shoulder. 'Wait! Wait!' it said to him. 'The moon is rising. Look for the hollow of the left breast as he flies and turns above you!""",-,-,-,-,-,-3.0,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Nian Lao itatsugumi,-,The Old Thrush (TW),-,(TW),the old thrush,Wizards/TheOldThrush.jpg,0.0,1.0,1.0,1.0,[-],-,metw_theoldthrush.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW161,DONE CARD,Rare,R,The One Ring,The One Ring,El Anillo Unico,Yksi Sormus,L'Anneau Unique,Der Eine Ring,L'Unico Anello,Yi tsunoZhi Lun ,metw_theonering.jpg,"Unique. The One Ring. Playable only with a Gold Ring and after a test indicates The One Ring. +5 prowess (to a maximum of double the bearer's starting prowess), +5 to body (to a maximum of 10), +5 to direct influence. Bearer may make a corruption check modified by -2 to cancel a strike; this does not work against Undead and Nazgul strikes. +1 corruption to every character in the bearer's company. ",-,6,-,5.0,-,5.0,5.0,6.0,-,unique,Special Item,One Ring,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[H] (TW),0,0,0,Yi tsunoZhi Lun ,-,The One Ring [H] (TW),[H],(TW),the one ring,Wizards/TheOneRing.jpg,0.0,1.0,1.0,-,[-],-,metw_theonering.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW238,DONE CARD,Rare,R,The White Tree,The White Tree,Al Arbol Blanco,Valkoinen Puu,L'Arbre Blanc,Der Weisse Baum,L'Albero Bianco,Bai noMu ,metw_thewhitetree.jpg,"Unique. Sage only at Minas Tirith. Playable only if a Sapling of the White Tree is at Minas Tirith and is discarded. Minas Tirith becomes a Haven [H] for the purposes of healing and playing hazards.  ""And the Tree that was withered shall be renewed, and he shall plant it in high places, and the City shall be blessed.""-LotRVI ",Sage,5,-,-,-,-,-,-,-,unique,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Bai noMu ,-,The White Tree (TW),-,(TW),the white tree,Wizards/TheWhiteTree.jpg,0.0,1.0,1.0,1.0,[-],-,metw_thewhitetree.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW239,DONE CARD,Common,CA1,Thorough Search,Thorough Search,Busqueda Meticulosa,Perusteellinen Etsinta,Recherche minutieuse,Grundliche Suche,Ricerca Accurata,Che Di Tan Suo ,metw_thoroughsearch.jpg,"Scout only. Tap a scout during the site phase to allow another character in his company to play a minor, major, or gold ring item normally found at its current site. The company must face any automatic-attack for its current site at least once during this site phase. This does not tap the site, and Thorough Search can be played at a site that is already tapped. ",Scout,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Che Di Tan Suo ,-,Thorough Search (TW),-,(TW),thorough search,Wizards/ThoroughSearch.jpg,0.0,1.0,1.0,1.0,[-],-,metw_thoroughsearch.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW081,DONE CARD,Rare,R,Tom Bombadil,Tom Bombadil,Tom Bombadil,Tom Bombadil,Tom Bombadil,Tom Bombadil,Tom Bombadil,tomubonbadeiru,metw_tombombadil.jpg,"Unique. Playable at Old Forest.  Tap to cancel the effects of one hazard that targets a company, or an entity associated with a company, moving to a site in: Arthedain, Cardolan, Rhudaur, or The Shire. Discard Tom Bombadil if his company moves to a site that is not in: Arthedain, Cardolan, Rhudaur, or The Shire. ",Sage,3,4.0,-,-,12.0,11.0,-,-,unique,Ally,Maia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,tomubonbadeiru,-,Tom Bombadil (TW),-,(TW),tom bombadil,Wizards/TomBombadil.jpg,0.0,1.0,1.0,1.0,[-],-,metw_tombombadil.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW162,DONE CARD,Uncommon,U,Torque of Hues,Torque of Hues,Torques de Colores,Varien Kaularengas,Torque des nuances,Halsband der Schatten,Monile della mimesi,Duo Cai notoruku,metw_torqueofhues.jpg,"Unique. Tap Torque of Hues and its bearer to cancel an attack against his company. Bearer makes a corruption attack.  ""...and if he moved they shimmered and changed hue so that the eye was bewildered.""-LotRII ",-,2,-,-,-,-,-,2.0,-,unique,Major Item,Treasure,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Duo Cai notoruku,-,Torque of Hues (TW),-,(TW),torque of hues,Wizards/TorqueofHues.jpg,0.0,1.0,1.0,-,[-],-,metw_torqueofhues.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW106,DONE CARD,Fixed,F1,Tower Guard of Minas Tirith,Tower Guard of Minas Tirith,Torre de Guardia de Minas Tirith,Minas Tirithin Tornin Kaarti,Gardes de la Tour de Minas Tirith,Turmwache von Minas Tirith,Guardia della Torre di Minas Tirith,minasuteirisuno  noHu Wei Bing ,metw_towerguardofminastirith.jpg,"Unique. Playable at Minas Tirith if the influence check is greater than 7.  Standard Modifications: Dunedain (+1).  ""'This is a fortress and a tower of guard and is now in posture of war. We rise ere the Sun, and take a morsel in grey light, and go to our duties at the opening hour.'""-LotRV ",-,2,-,-,-,-,-,-,-,unique,Faction,Dunadan,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,minasuteirisuno  noHu Wei Bing ,-,Tower Guard of Minas Tirith (TW),-,(TW),tower guard of minas tirith,Wizards/TowerGuardofMinasTirith.jpg,0.0,1.0,0.0,-,[-],-,metw_towerguardofminastirith.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW082,DONE CARD,Uncommon,U,Treebeard,Treebeard,Barbol,Puuparta,Sylvebarbe,Baumbart,Barbalbero,Mu noXu ,metw_treebeard.jpg,"Unique. Ent. Playable at Wellinghall. May not be attacked by automatic-attacks or hazards keyed to his site. Discard Treebeard if his company moves to a site that is not in: Fangorn, Rohan, Gap of Isen, Wold & Foothills, Enedhwaith, Old Pukel-land, Brown Lands, Anduin Vales, or Redhorn Gate. ",Sage,2,3.0,-,-,8.0,9.0,-,-,unique,Ally,Ent,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Mu noXu ,-,Treebeard (TW),-,(TW),treebeard,Wizards/Treebeard.jpg,0.0,1.0,1.0,1.0,[-],-,metw_treebeard.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW240,DONE CARD,Rare,R,True Fana,True Fana,Fana Verdadero,Todellinen Fana,Fana veritable,Wahre Gestalt,Vero Fana,Zhen nohuana,metw_truefana.jpg,"Spell. Wizard only. Before resolving an attack against the Wizard's company, make a roll (or draw a #) and add the Wizard's prowess to the result. If the total is greater than the attack's prowess, all of the attack's strikes fail (if the attack has body, make body checks to determine if the attack is defeated). Otherwise, the attack proceeds normally. Wizard makes a corruption check modified by -3. ",Spell,-,-,-,-,-,-,-,-,-,Short-event,Wizardry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Zhen nohuana,-,True Fana (TW),-,(TW),true fana,Wizards/TrueFana.jpg,0.0,1.0,0.0,-,[-],-,metw_truefana.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW241,DONE CARD,Uncommon,U,Use Palantir,Use Palantir,Utilizar Palantir,Palantirin Kaytto,Utiliser un Palantir,Palantir verwenden,Usare Palantir,paranteiawoShi u,metw_usepalantir.jpg,"Sage only. Tap sage to enable him to use one Palantir he bears for the rest of the turn.  ""But he himself went up alone into the secret room under the summit of the Tower; and many who looked up thither at that time saw a pale light that gleamed and flickered from the narrow windows for a while, and then flashed and went out.""-LotRV ",Sage,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,paranteiawoShi u,-,Use Palantir (TW),-,(TW),use palantir,Wizards/UsePalantir.jpg,0.0,1.0,1.0,1.0,[-],-,metw_usepalantir.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW242,DONE CARD,Common,CA1,Vanishment,Vanishment,Desaparicion,Karkotus,Disparition,Verbannen,Scomparsa,Tui San ,metw_vanishment.jpg,"Spell. Wizard only. Cancels an attack against the Wizard's company. Wizard makes a corruption check modified by -2.  ""'Go back to the abyss prepared for you! Go back! Fall into the nothingness that awaits you and your Master. Go!'""-LotRV ",Spell,-,-,-,-,-,-,-,-,-,Short-event,Wizardry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Tui San ,-,Vanishment (TW),-,(TW),vanishment,Wizards/Vanishment.jpg,0.0,1.0,0.0,-,[-],-,metw_vanishment.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW107,DONE CARD,Rare,R,Variags of Khand,Variags of Khand,Variags de Khand,Khandin Varjaagit,Variags de Khand,Variags aus Khand,Variag del Khand,handonovuariagu,metw_variagsofkhand.jpg,"Unique. Playable at Variag Camp if the influence check is greater than 9.  Standard Modifications: none.  ""...passed south of Mordor and made alliance with the men of Khand...""-LotR ",-,4,-,-,-,-,-,-,-,unique,Faction,Man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,handonovuariagu,-,Variags of Khand (TW),-,(TW),variags of khand,Wizards/VariagsofKhand.jpg,0.0,1.0,0.0,-,[-],-,metw_variagsofkhand.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW243,DONE CARD,Rare,R,Vilya,Vilya,Vilya,Vilya,Vilya,Vilya,Vilya,vuiruya,metw_vilya.jpg,"Elrond only. +4 prowess, +2 body, +6 direct influence until the end of the turn. If Elrond is at Rivendell and your play deck has at least 5 cards in it, you may take 3 resource cards of your choice from your discard pile and shuffle them into your play deck. Elrond makes a corruption check modified by -3. Cannot be duplicated on a given turn.  ""...mightiest of the Three.""-LotRVI ",Elf,-,-,6.0,-,-4.0,-2.0,-,-,-,Short-event,Elven Ring,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,vuiruya,-,Vilya (TW),-,(TW),vilya,Wizards/Vilya.jpg,0.0,1.0,1.0,1.0,[-],-,metw_vilya.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW244,DONE CARD,Common,CB1,White Mountains,White Mountains,Montanas Blancas,Valkoiset Vuoret,Montagnes Blanches,Weisses Gebirge,Monti Bianchi,Bai noShan Mo ,metw_whitemountains.jpg,"Playable at the end of the organization phase on a company containing a ranger. If the company uses region cards for its site path, tap the ranger to move as if the following pairs of regions were adjacent: Old Pukel-land and Anfalas, Rohan and Lamedon, Rohan and Anfalas, Anorien and Lamedon.  Otherwise, if the site moved to is in one of the regions listed above, the hazard limit is reduced by two (to a minimum of two.) Cannot be duplicated on a given company. ",Ranger,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Bai noShan Mo ,-,White Mountains (TW),-,(TW),white mountains,Wizards/WhiteMountains.jpg,0.0,1.0,0.0,-,[-],-,metw_whitemountains.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW245,DONE CARD,Rare,R,Wizard's Fire,Wizard's Fire,Fuego del Mago,Velhon Tuli,Feu de Sorcier,Feuer des Zauberers,Fuoco dello Stregone,Mo Fa Shi noHuo ,metw_wizardsfire.jpg,"Spell. Wizard only. +5 prowess for the Wizard against one attack. Wizard makes a corruption check modified by -4.  ""...and then with a word of command, 'naur an edraith ammen!', he thrust the end of his staff into the midst of it. At once a great spout of green and blue flame sprang out, and the wood flared and sputtered.""-LotRII ",Spell,-,-,-,-,-5.0,-,-,-,-,Short-event,Wizardry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Mo Fa Shi noHuo ,-,Wizard's Fire (TW),-,(TW),wizard's fire,Wizards/WizardsFire.jpg,0.0,1.0,0.0,-,[-],-,metw_wizardsfire.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW246,DONE CARD,Uncommon,U,Wizard's Flame,Wizard's Flame,Llamas del Mago,Velhon Lieska,Flamme de Sorcier,Flamme des Zauberers,Fiamma dello Stregone,Mo Fa Shi noYan ,metw_wizardsflame.jpg,"Spell. Wizard only. All attacks against Wizard's company suffer a -2 modification to prowess for the rest of the turn. Wizard makes a corruption check modified by -3.  ""There was a roar and a crackle, and the tree above him burst into a leaf and bloom of blinding flame. The fire leapt from tree-top to tree-top. The whole hill was crowned with dazzling light.""-LotRII ",Spell,-,-,-,-,-2.0,-,-,-,-,Short-event,Wizardry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Mo Fa Shi noYan ,-,Wizard's Flame (TW),-,(TW),wizard's flame,Wizards/WizardsFlame.jpg,0.0,1.0,0.0,-,[-],-,metw_wizardsflame.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW247,DONE CARD,Uncommon,U,Wizard's Laughter,Wizard's Laughter,Risa del Mago,Velhon Nauru,Rire de Sorcier,Gelachter des Zauberers,Risata dello Stregone,Mo Fa Shi noXiao i,metw_wizardslaughter.jpg,"Spell. Wizard only during your opponent's site phase. Automatically cancels an influence check against one of the Wizard's player's characters, followers, factions, allies, or items. Wizard makes a corruption check modified by -2.  ""Then Gandalf laughed. The fantasy vanished like a puff of smoke. 'Saruman...you should have been the king's jester...'""-LotRIII ",Spell,-,-,-,-,-,-,-,-,-,Short-event,Wizardry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Mo Fa Shi noXiao i,-,Wizard's Laughter (TW),-,(TW),wizard's laughter,Wizards/WizardsLaughter.jpg,0.0,1.0,1.0,1.0,[-],-,metw_wizardslaughter.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW163,DONE CARD,Rare,R,Wizard's Ring,Wizard's Ring,Anillo de Mago,Velhon Sormus,Anneau de Sorcier,Ring der Zauberer,Anello dello Stregone,Mo Fa Shi noZhi Lun ,metw_wizardsring.jpg,"Wizard only. Playable only at a Haven [H]. Cannot be stored, stolen, or transferred. May not be duplicated on a given Wizard. Bearer makes a corruption check when this item is played.  ""'...and there he met me and led me up to his high chamber. He wore a ring on his finger.'""-LotRII ",Wizard,2,-,5.0,-,2.0,1.0,4.0,-,-,Special Item,Ring,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Mo Fa Shi noZhi Lun ,-,Wizard's Ring (TW),-,(TW),wizard's ring,Wizards/WizardsRing.jpg,0.0,1.0,1.0,1.0,[-],-,metw_wizardsring.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
METW,Resource,Hero,TW248,DONE CARD,Uncommon,U,Wizard's River-horses,Wizard's River-horses,Monturas Fluviales del Mago,Velhon Jokihevoset,Chevaux d'ecume de Sorcier,Gischtpferde des Zauberers,Cavalli d'Onde dello Stregone,Mo Fa Shi noChuan Ma ,metw_wizardsriverhorses.jpg,"Spell. Wizard only. All Nazgul events are discarded or cancels an attack against a Wizard if he is the only character in the company. Wizard makes a corruption check modified by -2.  ""'...some of the waves took the form of great white horses with shining white riders; and there were many rolling and grinding boulders.'""-LotRI ",Spell,-,-,-,-,-,-,-,-,-,Short-event,Wizardry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(TW),0,0,0,Mo Fa Shi noChuan Ma ,-,Wizard's River-horses (TW),-,(TW),wizard's river-horses,Wizards/WizardsRiverhorses.jpg,0.0,1.0,0.0,-,[-],-,metw_wizardsriverhorses.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
